date,timestamp,note_count,tags
2015-10-14 14:20:05 GMT,1444832405,1,"cnndemocraticdebate,democrats,politics,debate,lincoln chafee,hillary clinton,jab,dig,opening statement"
2015-10-14 14:14:34 GMT,1444832074,0,Lincoln Chafee
2015-10-14 14:12:13 GMT,1444831933,0,"cnndemocraticdebate,democrats,lincoln chafee,labor peace,confused"
2015-10-14 14:10:10 GMT,1444831810,0,"my precious,lincoln chafee"
2015-10-14 14:07:56 GMT,1444831676,1,"presidential debate,lincoln chafee,ryan stiles,colin mochrie"
2015-10-14 13:15:32 GMT,1444828532,9,"quotes,democratic debates,lincoln chafee,politics,elections,election 2016,2016 elections"
2015-10-14 09:57:38 GMT,1444816658,0,"DemDebate,DemocraticDebate,DebateWithBernie,Democratic Debate,Lincoln Chafee,Hillary Clinton,Martin O'Malley,Bernie Sanders,Jim Webb,CNN"
2015-10-14 09:38:40 GMT,1444815520,8,"democratic primary,bernie sanders,hillary clinton,lincoln chafee,martin o'malley,jim webb"
2015-10-14 08:29:02 GMT,1444811342,0,Lincoln Chafee
2015-10-14 07:46:46 GMT,1444808806,0,Lincoln Chafee
2015-10-14 07:07:42 GMT,1444806462,2,"lincoln chafee,honestly any world where he's happy is a good world"
2015-10-14 07:00:29 GMT,1444806029,37,"democratic debate,lincoln chafee,bernie sanders,hilary clinton,o'malley"
2015-10-14 06:59:02 GMT,1444805942,0,"bernie sanders,hillary clinton,martin o'malley,lincoln chafee,jim webb,democratic candidates,presidential debate,2016 elections"
2015-10-14 06:58:00 GMT,1444805880,8,"bernie sanders,lincoln chafee,demdebate"
2015-10-14 05:44:26 GMT,1444801466,4,"democratic presidential debate,democratic debate,lincoln chafee,hilary clinton,bernie sanders"
2015-10-14 05:36:26 GMT,1444800986,0,"democrats,jim webb,martin o'malley,lincoln chafee"
2015-10-14 05:14:54 GMT,1444799694,14,"demdebate,lincoln chafee,9/11,chafee2016,democrat"
2015-10-14 05:05:50 GMT,1444799150,474,"demdebate,bernie sanders,bernie 2016,hillary clinton,lincoln chafee,CNN,democrats,republicans,gop,fox news,bobby jindal,news"
2015-10-14 04:50:58 GMT,1444798258,1,"democratic debate,lincoln chafee"
2015-10-14 04:47:43 GMT,1444798063,0,"KoopaTV,Hillary Clinton,Bernie Sanders,Jim Webb,Lincoln Chafee,martin o'malley,demdebate,CNN debate,Democratic debates"
2015-10-14 04:31:40 GMT,1444797100,119,"Bernie Sanders,Hillary Clinton,martin o'malley,Jim Webb,lincoln chafee,democratic debate,feelthebern,debatewithbernie"
2015-10-14 04:27:57 GMT,1444796877,0,"star wars,chancellor palpatine,democratic primary,democrat,lincoln chafee,chafee2016"
2015-10-14 04:24:17 GMT,1444796657,10,"Donald Trump,election 2016,Hillary Clinton,Bernie Sanders,lincoln chafee,CNN"
2015-10-14 04:24:06 GMT,1444796646,0,"demdebate,lincoln chafee,Bernie sanders,feel the bern,hilary clinton,democrat"
2015-10-14 04:20:21 GMT,1444796421,1,"hillary2016,jim webb,carly fiorina,lincoln chafee,hillary clinton,2016 elections,president,democrats,twitter,politics"
2015-10-14 04:20:04 GMT,1444796404,1,"Democratic Debates,Bernie Sanders,martin o'malley,hillary clinton,lincoln chafee,jim webb,politics"
2015-10-14 04:16:15 GMT,1444796175,2,"lincoln chafee,mycroft holmes,honestly that's all I could think every time he spoke,demdebate"
2015-10-14 04:03:31 GMT,1444795411,2,"lincoln chafee,he's an idiot,personal"
2015-10-14 03:56:14 GMT,1444794974,10,"bernie sanders,hillary clinton,martin o'malley,lincoln chafee,jim webb"
2015-10-14 03:55:28 GMT,1444794928,0,"bernie sanders,first Democratic debate,hillary clinton,jim webb,Lincoln Chafee,marijuana,martin o&039;malley"
2015-10-14 03:51:29 GMT,1444794689,28,"Hillary Clinton,Bernie Sanders,Jim Webb,Martin O'Malley,Lincoln Chafee,DemDebate,kill your television,mass media,concision,Faustian bargain"
2015-10-14 03:49:24 GMT,1444794564,2,"did they even say anything else,Hillary Clinton,Lincoln Chafee,democratic debate,election 2016"
2015-10-14 03:47:11 GMT,1444794431,3,"democratic debates,bernie sanders,hillary clinton,martin o'malley,lincoln chafee,politics,election 2016"
2015-10-14 03:47:08 GMT,1444794428,156,"dem debate,bernie sanders,hillary clinton,martin o'malley,lincoln chafee,jim webb"
2015-10-14 03:37:47 GMT,1444793867,0,"democratic debate,Lincoln Chafee"
2015-10-14 03:34:42 GMT,1444793682,0,"text,democratic debate,lincoln chafee"
2015-10-14 03:33:04 GMT,1444793584,1,"election 2016,lincoln chafee,99 to 5...omg"
2015-10-14 03:30:39 GMT,1444793439,0,"THAT TIE THOUGH,goofy goober,Lincoln chafee"
2015-10-14 03:28:10 GMT,1444793290,0,lincoln chafee
2015-10-14 03:23:00 GMT,1444792980,1,"presidential race,democrats,lincoln chafee"
2015-10-14 03:21:52 GMT,1444792912,3,"democratic debate,lincoln chafee"
2015-10-14 03:20:32 GMT,1444792832,2,"USA,Politics,rhode island,Lincoln Chafee,selfish thoughts"
2015-10-14 03:19:52 GMT,1444792792,22,"democratic debates,bernie sanders,hillary clinton,jim webb,lincoln chafee,martin o'malley,democrat,president,presidential,presidential debate,candidates"
2015-10-14 03:10:42 GMT,1444792242,1,"I can't be the only one,lincoln chafee,democratic debates,presidential election,2016 elections"
